1.3103135824203491;75;945119;84.56171509996057;75;50;1024;0.00314288089084011
1.0898000001907349;26;833494;58.86564650002401;50;75;64;0.0022673986523780395
1.1242963075637817;33;1102494;67.97378890000982;100;75;128;0.0011290133559092666
1.2699344158172607;84;1102494;106.74992239999119;100;75;1024;0.002115429079726122
1.5731785297393799;94;815619;89.41574799997034;50;50;512;6.963114377829287e-05
1.5930545330047607;70;1102494;118.39354750001803;100;75;128;1.667761543019792e-05
1.6477082967758179;125;1079619;143.21770719997585;100;50;512;2.284455685002053e-05
1.3378247022628784;78;945119;84.80839439999545;75;50;512;0.0003355151022721483
1.0832948684692383;31;815619;45.38447970000561;50;50;128;0.0025764174425233167
1.3406027555465698;80;965494;103.30135709996102;75;75;512;0.0003405978543532997
1.1011385917663574;23;856369;95.80657770001562;50;100;32;0.00701784690981359
1.0978866815567017;24;856369;61.3866194000002;50;100;64;0.008272918787368593
1.2181288003921509;46;815619;60.92137979995459;50;50;256;0.0009101619209531706
1.1013964414596558;29;833494;64.74849490000634;50;75;64;0.0008028742244442248
1.4521994590759277;32;856369;75.79251739999745;50;100;64;0.00011887532568196461
1.0726897716522217;29;833494;54.28237299999455;50;75;128;0.0034517364438619445
1.1322126388549805;29;815619;53.13222420000238;50;50;128;0.004835276295074484
1.0990219116210938;32;815619;59.721306600025855;50;50;128;0.0018192724490354714
1.0755202770233154;25;833494;50.99601010000333;50;75;128;0.009874772519938582
1.1267564296722412;29;965494;52.53233659995021;75;75;256;0.009728613904848115
